투수명,연도,K/9,BB/9,HR/9,FIP*,ERA*,RA9*,피OPS,타자OPS(연도평균),보정FIP,보정피안타,PAI(100)_optimized,시뮬_안타_opt,시뮬_아웃_opt,시뮬_피안타율_opt,사용가중치
김진욱A,1992,6.24,3.77,,112.12766629867818,90.23605542331241,93.22377744223907,,0.807,118.37697246536975,97.24690700697407,104.3695640492898,267,733,0.267,"FIP:0.34,피안타:0.66"
김진욱A,1993,3.16,3.68,,49.26392742806065,38.12897945789148,35.634653364104786,,0.713,58.100854881459085,69.13109328083347,65.41295026947289,375,625,0.375,"FIP:0.34,피안타:0.66"
김진욱B,2018,6.92,5.19,,73.85796788559234,66.93069237166038,72.60740328661325,,0.905,90.09700497183422,108.40313810011962,102.2323901532909,338,662,0.338,"FIP:0.34,피안타:0.66"
김진욱B,2020,5.9,5.09,,62.10680047422795,75.98191385476665,80.40100145486453,,0.833,68.92519250053073,91.2991661190022,83.75720459162449,350,650,0.35,"FIP:0.34,피안타:0.66"
김진욱C,2021,8.96,9.76,,75.1860973726068,65.06614032913598,71.65590597908361,,0.811,81.43268027151356,100.46466602994015,94.04924305558072,321,679,0.321,"FIP:0.34,피안타:0.66"
김진욱C,2022,10.13,6.82,,80.63409379092877,57.32191276888424,60.64120684275623,,0.798,87.32730385065233,104.30083254179065,98.57928738600656,290,710,0.29,"FIP:0.34,피안타:0.66"
김진욱C,2023,8.73,7.23,,66.88045203393143,57.335838672741964,61.8151771230078,,0.772,75.01080575882503,98.00885892097769,90.25652868624704,322,678,0.322,"FIP:0.34,피안타:0.66"
김진욱C,2024,9.3,4.7,,90.79774266921592,91.72542119434385,94.2996235807599,,1.044,91.2078537521314,100.65028332607562,97.46736902636144,348,652,0.348,"FIP:0.34,피안타:0.66"
김진웅,1998,6.5,5.08,,89.42056338366619,124.54313317464957,139.58123773493622,,0.792,90.14780759532398,110.52334718313831,103.655030526861,272,728,0.272,"FIP:0.34,피안타:0.66"
김진웅,1999,7.57,4.52,,114.41606983061918,103.74999440376523,101.59257459913253,,0.876,101.420831533376,101.99726474031178,101.80295696360895,285,715,0.285,"FIP:0.34,피안타:0.66"
김진웅,2000,7.07,3.48,,114.23742943525421,105.66321322693265,111.59649134108612,,0.865,100.94253644877602,95.86791222442645,97.578498878303,316,684,0.316,"FIP:0.34,피안타:0.66"
김진웅,2001,8.23,3.89,,130.8018392762567,128.44825081461957,136.15726876486215,,0.865,121.2464475281875,103.71911468163587,109.62733966931093,286,714,0.286,"FIP:0.34,피안타:0.66"
김진웅,2002,10.78,3.77,,89.83704252719342,56.54541413752259,60.80493455081164,,0.85,96.54322385692224,85.70685267043056,89.3596456869304,323,677,0.323,"FIP:0.34,피안타:0.66"
김진웅,2003,5.82,4.11,,104.29229216066994,116.45659534553613,117.76032898953208,,0.816,94.46226020446963,99.27302065301163,97.65137888123533,298,702,0.298,"FIP:0.34,피안타:0.66"
김진웅,2004,6.6,5.0,,103.60677886844886,106.71672299238764,104.67412126765204,,0.812,96.53536353566284,101.70589865530465,99.96298174598553,304,696,0.304,"FIP:0.34,피안타:0.66"
김진웅,2005,7.03,3.75,,49.59899799674666,78.44128301698139,86.43863154753593,,0.814,58.22918553753038,124.05575293967584,101.86651434968984,274,726,0.274,"FIP:0.34,피안타:0.66"
김진유,2003,3.53,12.35,,51.22117871195198,101.45309314459209,44.674250508180315,,0.816,63.873666396643536,79.79231663045785,74.42635662360004,335,665,0.335,"FIP:0.34,피안타:0.66"
김진철B,1995,5.4,3.71,,76.151622497984,98.60198256886378,108.21580150931295,,0.75,76.91872840439096,95.60918342060664,89.3088858040444,261,739,0.261,"FIP:0.34,피안타:0.66"
김진호,2022,7.46,4.27,,68.63417854776287,59.8017213233227,64.75123552526604,,0.798,76.36494879712595,81.66939706050684,79.88133985580198,348,652,0.348,"FIP:0.34,피안타:0.66"
김진호,2023,12.3,5.59,,125.4415350041415,125.61986341869012,140.6347820048294,,0.772,149.7983754748168,102.4784190773375,118.42933136107871,233,767,0.233,"FIP:0.34,피안타:0.66"
김찬호,2017,10.59,8.82,,82.72839694396764,34.43761243906367,37.38162198062557,,0.888,101.26027961139648,71.22508586180845,81.34954026537109,357,643,0.357,"FIP:0.34,피안타:0.66"
김창훈A,2004,4.69,4.27,,61.81025038710121,55.17529964635449,57.39329997963025,,0.812,67.19907969886818,82.92511435901014,77.62408243649634,347,653,0.347,"FIP:0.34,피안타:0.66"
김창훈A,2011,8.11,7.38,,52.789086222343315,53.4091263899081,59.16352112385408,,0.815,63.855793695966874,105.66419514832073,91.57115290863135,299,701,0.299,"FIP:0.34,피안타:0.66"
김창훈A,2012,6.37,5.09,,87.9965269029657,155.15445264966627,168.50396791607696,,0.751,103.85643544776902,185.68152303058767,158.09940136336417,143,857,0.143,"FIP:0.34,피안타:0.66"
김창훈B,2021,6.75,6.75,,64.36119507907945,32.68058574018028,35.99040864102282,,0.811,77.85623129685072,66.9501924740939,70.62646950113987,368,632,0.368,"FIP:0.34,피안타:0.66"
김청수,1989,4.88,2.31,,146.27581276384433,128.2744093247401,139.00461542178277,,0.728,125.70943004180033,99.72875673233659,108.48648756266061,267,733,0.267,"FIP:0.34,피안타:0.66"
김청수,1990,3.27,1.54,,112.47735141452344,108.56186587388521,112.87619217665103,,0.747,103.05823713544771,98.3643567553046,99.94659984921465,275,725,0.275,"FIP:0.34,피안타:0.66"
김청수,1991,4.49,2.55,,104.01272600524209,115.95531210895577,124.82698164426257,,0.766,93.11213611136186,101.93265490296525,98.95937825071856,287,713,0.287,"FIP:0.34,피안타:0.66"
김청수,1992,2.63,2.63,,80.71914402476044,75.3364249551646,77.99974612200569,,0.807,88.34204924393605,95.46194411871868,93.06192460764478,301,699,0.301,"FIP:0.34,피안타:0.66"
김태경,2021,6.0,5.4,,76.62370144533442,77.67200190728177,85.53846344230041,,0.811,91.29585340809224,117.38473221421171,108.59052678591307,270,730,0.27,"FIP:0.34,피안타:0.66"
김태경,2022,6.33,4.29,,74.85037685416738,112.3429876424222,125.82877647327452,,0.798,83.36992026908511,113.92100609077069,103.6226515018236,240,760,0.24,"FIP:0.34,피안타:0.66"
김태석,1991,6.16,6.34,,80.29495513124043,67.21785495870907,63.52116306044647,,0.766,84.80686861981549,83.91098173353825,84.21297299107718,331,669,0.331,"FIP:0.34,피안타:0.66"
김태석,1992,2.08,2.77,,78.01560018513022,64.46963826211437,61.47112566362584,,0.807,88.6237779721138,75.89845307464282,80.18798663880477,333,667,0.333,"FIP:0.34,피안타:0.66"
김태석,1993,3.65,2.68,,98.45722367641012,86.18095983122207,85.58768896944991,,0.713,109.49345426928657,105.74903065505409,107.01122481521128,250,750,0.25,"FIP:0.34,피안타:0.66"
김태석,1994,3.1,3.3,,88.54181193811937,73.4982615968444,78.28499004310362,,0.755,87.46911789746909,87.10207125235007,87.22579767321056,307,693,0.307,"FIP:0.34,피안타:0.66"
김태석,1995,4.25,0.85,,80.2010006284593,45.35622229456921,51.282899289863884,,0.75,92.7048152320017,75.46916140643262,81.27906537200826,352,648,0.352,"FIP:0.34,피안타:0.66"
김태석,1996,3.66,1.97,,115.84961422934308,132.22394809979988,133.2151218222441,,0.762,108.94225609069386,91.8557863111261,97.61540236832091,288,712,0.288,"FIP:0.34,피안타:0.66"
김태석,1997,4.2,3.54,,85.97743159402117,99.4336759102527,104.58483491001039,,0.808,82.89190320129256,93.3572670413628,89.82953554414422,297,703,0.297,"FIP:0.34,피안타:0.66"
김태석,1998,4.04,2.22,,95.46621386818722,93.4782775371891,90.73775296489283,,0.792,87.85887060664247,91.0634518807971,89.98323121489464,304,696,0.304,"FIP:0.34,피안타:0.66"
김태석,1999,4.85,3.69,,77.23514077517278,90.57666908292208,93.07710967800799,,0.876,78.08690883854379,90.06281419487267,86.0258997426995,337,663,0.337,"FIP:0.34,피안타:0.66"
김태석,2000,3.89,2.88,,76.03035417470231,73.53632290686076,69.10301866886721,,0.865,81.1508498292332,77.71952333433651,78.87617672338929,358,642,0.358,"FIP:0.34,피안타:0.66"
김태영,2006,6.56,3.58,,90.33251007363292,101.81937044735203,94.64493062247278,,0.762,108.29861118554899,102.4704712262336,104.43505776320174,268,732,0.268,"FIP:0.34,피안타:0.66"
김태영,2007,6.48,2.37,,109.16694164818551,86.69474255380469,81.44725549290759,,0.777,113.25361516449318,91.1930118565979,98.6293405238279,298,702,0.298,"FIP:0.34,피안타:0.66"
김태영,2008,8.57,1.15,,158.67754314032362,166.85679362469807,183.09304071120715,,0.784,162.4933269417124,121.48796196425329,135.31031155443776,175,825,0.175,"FIP:0.34,피안타:0.66"
김태영,2009,6.74,2.66,,129.1660153682806,102.43987818081297,111.69343080584173,,0.877,127.88779879137157,90.35935598483682,103.00968250509378,292,708,0.292,"FIP:0.34,피안타:0.66"
김태영,2011,5.84,2.85,,99.12459772814964,98.1505868020317,101.49419097003444,,0.815,105.3118385393441,88.38701184929045,94.09214022436538,320,680,0.32,"FIP:0.34,피안타:0.66"
김태영,2012,7.94,4.24,,91.08349220263487,100.77061402400874,109.44093464546448,,0.751,108.40128254006936,112.8528219783449,111.35226871259147,247,753,0.247,"FIP:0.34,피안타:0.66"
김태영,2013,4.84,3.09,,90.47979208521109,69.46348174137178,72.10566975995194,,0.825,94.99844970372679,86.77224370397431,89.54518561515974,328,672,0.328,"FIP:0.34,피안타:0.66"
김태영,2014,8.07,3.05,,100.80426300723045,85.22858265708328,87.24095322754249,,0.897,109.25479579799065,99.40636436373244,102.72613635635119,299,701,0.299,"FIP:0.34,피안타:0.66"
김태영,2015,10.38,2.77,,100.2721342383504,80.9970828686296,83.07251205154064,,0.877,116.3324372675927,79.76713205840498,92.09279802311514,312,688,0.312,"FIP:0.34,피안타:0.66"
김태원,1986,4.21,3.45,,96.71801305386087,110.23615439043245,127.59736552353894,,0.697,94.20142156447916,105.81781620454802,101.90208791433913,281,719,0.281,"FIP:0.34,피안타:0.66"
김태원,1987,4.5,1.97,,92.2532337919453,37.24093463298951,39.59325691626375,,0.734,104.04098105635035,69.039728903765,80.83817390268595,337,663,0.337,"FIP:0.34,피안타:0.66"
김태원,1989,6.23,4.31,,122.51549291296435,132.38550923809083,148.89137515971984,,0.728,121.88868464912548,104.0332268913311,110.0520583139187,231,769,0.231,"FIP:0.34,피안타:0.66"
김태원,1990,5.92,2.84,,156.36223133200488,172.3537612554385,163.12820883408028,,0.747,139.2192618633449,112.2294208673444,121.3273283688454,219,781,0.219,"FIP:0.34,피안타:0.66"
김태원,1991,6.06,3.99,,109.04008532920489,86.96219583135334,96.24520852060256,,0.766,103.10065911715766,99.0873154921489,100.44015892229282,257,743,0.257,"FIP:0.34,피안타:0.66"
김태원,1992,6.05,3.25,,142.81136208294532,139.7080644437039,129.66354652720165,,0.807,129.39531204281585,94.70333280972552,106.39752612318077,277,723,0.277,"FIP:0.34,피안타:0.66"
김태원,1993,5.36,2.81,,116.6052997396233,141.27090483007598,141.71267438228432,,0.713,111.19548963814981,116.4680054925591,114.69071226764822,225,775,0.225,"FIP:0.34,피안타:0.66"
김태원,1994,4.54,2.37,,134.7714694649646,170.49125554158903,172.28445074001087,,0.755,122.11367864368555,116.47663194568447,118.37680354905388,215,785,0.215,"FIP:0.34,피안타:0.66"
김태원,1995,4.28,2.61,,107.58901043738608,76.54062362138909,79.63147518804152,,0.75,103.85154570660133,93.1382014726564,96.74952378043189,275,725,0.275,"FIP:0.34,피안타:0.66"
김태원,1996,4.96,2.71,,95.77495146580421,104.47552646267128,107.95859998666313,,0.762,88.84755053063408,99.58134477622812,95.96312904827961,293,707,0.293,"FIP:0.34,피안타:0.66"
김태원,1997,4.18,3.54,,66.1901877999022,62.929316168778165,70.07357961979724,,0.808,77.27672759435919,83.50978867802239,81.40870874951237,349,651,0.349,"FIP:0.34,피안타:0.66"
김태원,1998,6.0,3.6,,81.26999163590126,181.37383576375933,101.91855757284787,,0.792,98.82852062783593,132.89234359402124,121.40989319574791,228,772,0.228,"FIP:0.34,피안타:0.66"
김태한,1992,6.36,7.16,,87.4836179096202,79.76519963944381,75.35161405785439,,0.807,87.153639961381,91.466965902417,90.01300252259622,323,677,0.323,"FIP:0.34,피안타:0.66"
김태한,1993,5.06,3.94,,109.9404251336837,127.72157714118454,134.40511665621142,,0.713,99.09677538179565,101.47772049765378,100.67513635373689,263,737,0.263,"FIP:0.34,피안타:0.66"
김태한,1994,6.18,3.48,,116.36893884621803,152.2465003834005,138.62147475576973,,0.755,103.18621886994761,106.83886116818314,105.60760523857832,260,740,0.26,"FIP:0.34,피안타:0.66"
김태한,1995,6.96,4.73,,104.71237322676492,127.02085465692349,124.26706094904449,,0.75,102.59241124886567,103.88638447808687,103.45020374065246,280,720,0.28,"FIP:0.34,피안타:0.66"
김태한,1996,6.79,4.39,,95.39176702890998,83.04175008665865,83.86107837602741,,0.762,94.20545479490941,94.80533663064672,94.60312464080293,294,706,0.294,"FIP:0.34,피안타:0.66"
김태한,1997,7.86,5.15,,106.40473025263076,156.9621852490231,136.05697465564427,,0.808,104.18733423588132,115.74751774969386,111.85073746393269,273,727,0.273,"FIP:0.34,피안타:0.66"
김태한,2000,6.79,3.82,,117.12427679664535,87.05865624243899,87.84261431624944,,0.865,135.57999479426655,106.6462590491943,116.39942697339762,275,725,0.275,"FIP:0.34,피안타:0.66"
김태한,2002,6.1,2.9,,95.07512008997348,70.62434568980454,66.78015651136761,,0.85,109.11045244141948,90.39176141562092,96.70157700612877,308,692,0.308,"FIP:0.34,피안타:0.66"
김태한,2003,5.25,4.5,,45.6125600710223,42.51864562283437,39.543140868992836,,0.816,55.61874969942756,90.29788809904475,78.60802325552002,348,652,0.348,"FIP:0.34,피안타:0.66"
김태현,2021,5.29,12.35,,42.335513627466696,30.927003700169603,29.80497527077078,,0.811,51.541275793217046,102.93110205710022,85.6082921177494,320,680,0.32,"FIP:0.34,피안타:0.66"
김태현,2023,6.27,5.82,,52.139930423939326,79.16778879213207,68.21275110817123,,0.772,61.58049130615531,110.48221888176484,93.9981130949829,315,685,0.315,"FIP:0.34,피안타:0.66"
김태현,2024,2.7,6.3,,43.84955939082247,55.73433314027664,49.512729125259476,,1.044,53.539025306122866,81.27962991181899,71.9286502311408,400,600,0.4,"FIP:0.34,피안타:0.66"
김태형B,1991,5.2,3.21,,139.53822036584484,132.518517166129,145.8190632371629,,0.766,128.3689664023758,102.13138890094339,110.97571863252159,229,771,0.229,"FIP:0.34,피안타:0.66"
김태형B,1992,4.09,4.42,,96.08528207345303,84.17952041009111,84.21548127340674,,0.807,91.08202333576715,83.27027011309558,85.90350564252867,316,684,0.316,"FIP:0.34,피안타:0.66"
김태형B,1993,4.1,2.43,,81.29543961210811,68.9113313561531,75.66831054505268,,0.713,85.14889904979287,93.6355650924637,90.7748256511387,303,697,0.303,"FIP:0.34,피안타:0.66"
김태형B,1994,4.49,2.92,,80.6762225050342,66.07154230827751,74.58885547531005,,0.755,88.67193172151998,81.52396870657037,83.93344960509802,345,655,0.345,"FIP:0.34,피안타:0.66"
김태형B,1996,7.1,2.99,,65.23625356441241,61.767014753719536,64.98082522832705,,0.762,75.00451697218253,86.67626167839406,82.74187563536468,352,648,0.352,"FIP:0.34,피안타:0.66"
김태훈A,2011,7.5,5.5,,103.33533567504792,86.7898935776979,96.1407918290051,,0.815,122.8593613583679,95.19917804063553,104.5230488013629,269,731,0.269,"FIP:0.34,피안타:0.66"
김태훈A,2012,6.59,10.98,,55.48425887053023,33.65161254820708,29.907905340325208,,0.751,67.34496338458119,76.94234354983158,73.70719751791803,331,669,0.331,"FIP:0.34,피안타:0.66"
김태훈A,2016,5.7,7.61,,75.47961347124225,101.225219681143,110.68423939674277,,0.881,89.87343204414015,103.90149279147712,99.17282472990458,294,706,0.294,"FIP:0.34,피안타:0.66"
김태훈A,2017,7.45,4.16,,73.5328496157648,69.16533788818545,66.25734853448363,,0.888,80.9826702252644,81.42925289072085,81.2787159615593,343,657,0.343,"FIP:0.34,피안타:0.66"
김태훈A,2018,8.9,3.45,,126.90081994497268,134.041070325844,132.22196987157366,,0.905,128.09011236776726,108.40313810011962,115.03934877279568,273,727,0.273,"FIP:0.34,피안타:0.66"
김태훈A,2019,9.88,3.38,,121.68256077332762,99.06267209901281,102.70332072000585,,0.785,127.90431193173968,108.12522212053462,114.79248368731783,261,739,0.261,"FIP:0.34,피안타:0.66"
김태훈A,2020,6.24,5.66,,76.03763556925995,60.66383045925404,65.20375790088791,,0.833,80.57989596082125,100.82613811354797,94.00140586018664,297,703,0.297,"FIP:0.34,피안타:0.66"
김태훈A,2021,7.6,6.05,,75.12048266759967,83.78451915217013,84.37571860971133,,0.811,80.21467955245409,97.35928904080122,91.58007488027866,300,700,0.3,"FIP:0.34,피안타:0.66"
김태훈A,2022,1.76,17.65,,24.009144546990093,33.01441067604609,36.977500674767754,,0.798,29.253502011803846,82.42211039747004,64.49969725142735,359,641,0.359,"FIP:0.34,피안타:0.66"
김태훈B,2015,5.75,5.39,,73.42966776022791,69.935825763038,67.18387033500139,,0.877,79.61490251626324,96.25930271141772,90.64870228528255,315,685,0.315,"FIP:0.34,피안타:0.66"
김태훈B,2018,6.86,3.43,,72.66999436458724,77.6920015959372,81.73154009563964,,0.905,80.29326784277295,87.74180301115145,85.2310033367989,341,659,0.341,"FIP:0.34,피안타:0.66"
김태훈B,2019,6.43,2.96,,100.82121314944901,87.15533017418427,93.50769993138898,,0.785,107.2285830451303,91.26857152569812,96.64847385814244,304,696,0.304,"FIP:0.34,피안타:0.66"
김태훈B,2020,5.62,3.09,,119.60089638161006,105.07843496387015,101.63457433724759,,0.833,128.27557931926634,93.65937481158636,105.3280254979903,278,722,0.278,"FIP:0.34,피안타:0.66"
김태훈B,2021,7.3,4.63,,121.83698123994006,129.11709774673267,125.83181875963284,,0.811,130.1400402829391,100.57688445367172,110.54222130863842,251,749,0.251,"FIP:0.34,피안타:0.66"
김태훈B,2022,7.12,4.19,,88.80746902578842,114.73632569441168,107.14787848385251,,0.798,100.19143855178586,100.63256706549896,100.4838686565446,270,730,0.27,"FIP:0.34,피안타:0.66"
김태훈B,2023,5.71,6.13,,68.41531927352698,56.05177411999298,58.109247320130386,,0.772,71.15546337351799,86.32961369807595,81.2146144623577,352,648,0.352,"FIP:0.34,피안타:0.66"
김태훈B,2023,5.71,6.13,,68.41531927352698,56.05177411999298,58.109247320130386,,0.772,71.15546337351799,86.32961369807595,81.2146144623577,330,670,0.33,"FIP:0.34,피안타:0.66"
김태훈B,2024,6.39,3.28,,90.10777820749904,116.06519324278115,123.4945555148189,,1.044,96.05833312088626,122.79750933630217,113.78409751552714,310,690,0.31,"FIP:0.34,피안타:0.66"
김택연,2024,10.8,4.29,,136.78238656710454,218.47937790627194,214.13184860170546,,1.044,147.18941713785472,123.07619397562475,131.2044328165104,269,731,0.269,"FIP:0.34,피안타:0.66"
김택형,2015,8.53,6.52,,80.11848739184558,58.44768925468823,56.22638893127225,,0.877,84.5703736840782,82.37870175951912,83.11748449063005,308,692,0.308,"FIP:0.34,피안타:0.66"
김택형,2016,11.21,3.52,,85.95862672448801,59.245302747045216,59.80433147210181,,0.881,98.63239024785136,83.31694166278287,88.47957061608405,310,690,0.31,"FIP:0.34,피안타:0.66"
김택형,2018,8.84,8.04,,75.32119166079026,55.7581671337264,60.48728295114791,,0.905,90.85453069177856,125.66478429440619,113.93072230317665,290,710,0.29,"FIP:0.34,피안타:0.66"
김택형,2019,10.52,9.35,,72.10169196777264,62.38554579039715,64.54509141075313,,0.785,83.36498035369846,111.97798362815705,102.33293024789648,307,693,0.307,"FIP:0.34,피안타:0.66"
김택형,2020,8.61,7.83,,59.33032146295027,47.73788978687808,44.27461346601093,,0.833,68.72378898742846,92.72460798275803,84.63425905435442,368,632,0.368,"FIP:0.34,피안타:0.66"
김택형,2021,7.43,5.03,,111.85116179841931,177.54048956503144,170.11110801566895,,0.811,116.88033723917593,106.70384116276416,110.13419927440704,275,725,0.275,"FIP:0.34,피안타:0.66"
김택형,2022,9.28,3.29,,90.90604297649689,77.65043939380752,86.97169255133308,,0.798,96.76021959003471,101.17018942638067,99.68364870680286,271,729,0.271,"FIP:0.34,피안타:0.66"
김택형,2024,1.29,7.71,,51.1816476082687,44.91613276071408,49.86386511301305,,1.044,62.05123291076827,76.87094431079822,71.87542160518495,397,603,0.397,"FIP:0.34,피안타:0.66"
김해님,1997,5.39,4.04,,75.79654003452987,100.60238933922948,103.74612202058788,,0.808,81.03795561949457,112.75052482916549,102.0606500222969,290,710,0.29,"FIP:0.34,피안타:0.66"
김해님,1998,5.09,4.04,,103.97278601230228,75.45866890493606,84.57001309587741,,0.792,108.24211793315965,94.50264395203149,99.13403334843834,271,729,0.271,"FIP:0.34,피안타:0.66"
김해님,1999,6.84,3.62,,98.645370483035,103.35487502377478,106.59238170926494,,0.876,97.23598901787737,102.4951551628308,100.72236194300774,273,727,0.273,"FIP:0.34,피안타:0.66"
김해님,2000,6.22,3.73,,58.2268147412082,53.51900491879141,48.338741792111776,,0.865,63.840246684144674,76.59274069004498,72.29404878977333,395,605,0.395,"FIP:0.34,피안타:0.66"
김해님,2004,4.3,3.6,,83.3172957389993,78.26161263179019,81.81459821462555,,0.812,82.0562255049843,84.39307074186665,83.60535206602749,316,684,0.316,"FIP:0.34,피안타:0.66"
김해님,2005,4.29,2.11,,108.16698245862314,106.87402149552332,108.867432718119,,0.814,99.6891540186702,84.07126906048724,89.33584519265816,350,650,0.35,"FIP:0.34,피안타:0.66"
김해님,2006,3.76,2.29,,88.70457824571665,75.08616071198963,73.26364473647556,,0.762,92.48342598386404,80.96481872165609,84.84758421972681,323,677,0.323,"FIP:0.34,피안타:0.66"
김해님,2007,4.5,3.21,,81.37974342045264,170.23975428960907,187.2898267682822,,0.777,96.36143129758835,100.47172436535904,99.08620059957696,291,709,0.291,"FIP:0.34,피안타:0.66"
김혁민,2008,4.7,4.29,,82.01868823817716,88.11873310159676,88.65170084143665,,0.784,84.04888873288475,91.47942869958831,88.97469496242798,303,697,0.303,"FIP:0.34,피안타:0.66"
김혁민,2009,6.58,4.96,,78.90085937665962,65.20222083119539,67.77400019043732,,0.877,73.69902911176735,80.77230172428969,78.38799794231613,364,636,0.364,"FIP:0.34,피안타:0.66"
김혁민,2010,4.71,8.3,,55.364555040373034,60.02754121157851,63.75924823764439,,0.837,61.03511949991923,104.62569760275072,89.93190790701729,320,680,0.32,"FIP:0.34,피안타:0.66"
김혁민,2011,7.65,3.93,,93.68029024999899,88.16476581067717,88.91513074369989,,0.815,88.35226519418875,94.65547443884365,92.53074852145221,285,715,0.285,"FIP:0.34,피안타:0.66"
김혁민,2012,6.28,2.77,,115.0166974769993,101.93532287800934,105.90387265234655,,0.751,105.9651355439137,97.93310040180292,100.64058996361834,281,719,0.281,"FIP:0.34,피안타:0.66"
김혁민,2013,5.91,3.69,,81.42628073741024,87.04266668359848,89.3842912278474,,0.825,74.66398587474065,99.98052156594996,91.4466624738863,314,686,0.314,"FIP:0.34,피안타:0.66"
김혁민,2014,6.56,5.07,,64.07275225027554,42.67446496156985,45.218511148410585,,0.897,70.75170447893181,71.67000156683427,71.3604561358007,370,630,0.37,"FIP:0.34,피안타:0.66"
김혁섭,1999,5.52,4.35,,94.87678133304512,82.26647680168136,85.19933138932369,,0.876,109.59202430118789,105.21761466035606,106.6921685227467,287,713,0.287,"FIP:0.34,피안타:0.66"
김혁섭,2001,4.82,8.04,,77.14855008267324,99.99202190371177,111.10897187726808,,0.865,94.24681485074046,115.49486365205922,108.33243603307386,255,745,0.255,"FIP:0.34,피안타:0.66"
김현수B,2020,5.33,8.69,,63.671486827953174,58.50152702831426,61.73958131860163,,0.833,71.572780391243,84.97718796093586,80.45874488453697,327,673,0.327,"FIP:0.34,피안타:0.66"
김현수B,2021,5.38,7.17,,57.80682578777988,51.53745873917923,52.80193891499859,,0.811,63.25573012888894,82.37650410406945,75.93115183211357,376,624,0.376,"FIP:0.34,피안타:0.66"
김현수B,2024,7.2,9.0,,69.00548006788411,22.085446179136685,24.518266412294597,,1.044,85.11909388616523,83.11225701155078,83.78873436681008,374,626,0.374,"FIP:0.34,피안타:0.66"
김현우,2013,12.46,4.15,,88.95248723380357,102.78552956649733,111.5367808168377,,0.825,107.64160443379097,111.80408565024162,110.40096997091564,273,727,0.273,"FIP:0.34,피안타:0.66"
김현우,2014,8.42,2.32,,101.25159048548291,196.88005765947162,214.1021043419069,,0.897,115.96951884636583,123.34191723946802,120.8567822342415,273,727,0.273,"FIP:0.34,피안타:0.66"
김현우,2015,10.41,3.72,,49.38177922777881,55.21730838450447,60.40039002382162,,0.877,59.83023451334659,92.6120808600805,81.56176730561386,348,652,0.348,"FIP:0.34,피안타:0.66"
김현우,2016,8.47,1.78,,93.68427087410032,127.17238577951822,123.6446952577743,,0.881,109.41488190893975,89.84836527484099,96.44397132120451,340,660,0.34,"FIP:0.34,피안타:0.66"
김현우,2017,9.71,2.65,,50.819092942263,44.613509311196125,40.98384907738576,,0.888,61.096066069366344,85.3914795492051,77.20182683568788,360,640,0.36,"FIP:0.34,피안타:0.66"
김현욱,1993,4.09,3.27,,70.91232776532279,110.47888272969524,94.10533537550577,,0.713,85.2510615553642,73.51997096055263,77.47436169368586,324,676,0.324,"FIP:0.34,피안타:0.66"
김현욱,1996,6.72,3.0,,149.35444596118833,141.1864722721674,148.89210158334825,,0.762,147.77184760651508,90.47064056406722,109.78609638590035,301,699,0.301,"FIP:0.34,피안타:0.66"
김현욱,1997,7.73,1.66,,185.15776120298943,229.03234852693396,210.5976816211544,,0.808,171.6977870628511,120.68746631341206,137.8823501168796,206,794,0.206,"FIP:0.34,피안타:0.66"
김현욱,1998,6.48,2.37,,111.7192590122645,125.06553063034474,134.57611196873955,,0.792,106.44473185697501,102.37675343258901,103.7480135088766,281,719,0.281,"FIP:0.34,피안타:0.66"
김현욱,1999,5.32,2.9,,106.73521339930377,126.43618732686406,120.60005843361637,,0.876,105.59058981632072,99.88203582362401,101.80631156132009,310,690,0.31,"FIP:0.34,피안타:0.66"
김현욱,2000,8.67,2.39,,158.95832240843475,150.71649328527508,146.63552612614092,,0.865,154.6301254650143,103.94113183402084,121.02770064586707,243,757,0.243,"FIP:0.34,피안타:0.66"
김현욱,2001,9.17,3.03,,139.21644926625945,107.79280694517657,114.89875939424971,,0.865,137.66845042454827,104.80774551214343,115.8846412141774,274,726,0.274,"FIP:0.34,피안타:0.66"
김현욱,2002,8.39,2.13,,161.0785675546528,193.16047456438648,191.81680664913102,,0.85,166.68560742900917,111.4891500060331,130.09512342096315,237,763,0.237,"FIP:0.34,피안타:0.66"
김현욱,2003,7.71,2.01,,142.99048769687116,210.08154527248203,190.87622571665239,,0.816,145.2984467698187,123.1881187059877,130.641208910646,255,745,0.255,"FIP:0.34,피안타:0.66"
김현욱,2004,9.69,2.08,,111.1219995240745,63.33219686278698,65.87921052542048,,0.812,128.2346486016205,105.18475583204517,112.95456049181283,251,749,0.251,"FIP:0.34,피안타:0.66"
김현재,1983,2.24,5.98,,59.303596620039286,71.54161023578017,64.38102462610651,,0.711,67.09819344107557,78.61160196117729,74.73058888820657,353,647,0.353,"FIP:0.34,피안타:0.66"
김현준A,2020,7.66,8.3,,62.20670082049299,31.930586503003518,34.99222788705232,,0.833,73.87447984765599,79.46945854216092,77.58346748934153,372,628,0.372,"FIP:0.34,피안타:0.66"
김현준A,2021,8.91,5.62,,62.94680854806805,68.03967265196957,69.17637225033148,,0.811,74.85587244031422,115.41100288545948,101.74042121897563,280,720,0.28,"FIP:0.34,피안타:0.66"
김현준A,2022,5.7,3.17,,108.56097267572265,61.5509547888834,44.34694467541572,,0.798,129.9655200302029,82.00223209692257,98.17000267213663,284,716,0.284,"FIP:0.34,피안타:0.66"
